repo_url,commit_hash,model_file_path,serialization_format,message,author,date,is_in_commit,elapsed_days,change_status
gwlms/span-marker-bert-germeval14,6fb13d1621ebf8d7fb9a1028272ec714bd395f35,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (2bf1b07b7c8af648c1f377646fbf753cebf208f3)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Stefan,2024-04-19 02:37:08,True,575,+
NouRed/medqsum-bart-large-xsum-meqsum,bed6af3c4ced22b4840b83a0533c630a80fe17cc,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (a0206d42ddf30701a0a03ca1c8e2d47d1bcd3658)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Nour Eddine ZEKAOUI,2023-08-24 07:03:20,True,336,+
yujiepan/llama-2-tiny-random,1cfd77b32c616d2466fa3ca9b1a2a48f0e787c86,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (23e3ef916b0fe479103487614e2943daa387c567)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",yujiepan,2024-04-03 08:43:58,True,559,+
codellama/CodeLlama-34b-Python-hf,3dd8ab05bbd273b9f77088b1d4015b7f1848793d,model-00001-of-00007.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (c4a3e0984501979a7d175d1f1497222714952c55)",Leandro von Werra,2023-08-24 23:38:22,True,336,+
codellama/CodeLlama-34b-Python-hf,3dd8ab05bbd273b9f77088b1d4015b7f1848793d,model-00002-of-00007.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (c4a3e0984501979a7d175d1f1497222714952c55)",Leandro von Werra,2023-08-24 23:38:22,True,336,+
codellama/CodeLlama-34b-Python-hf,3dd8ab05bbd273b9f77088b1d4015b7f1848793d,model-00003-of-00007.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (c4a3e0984501979a7d175d1f1497222714952c55)",Leandro von Werra,2023-08-24 23:38:22,True,336,+
codellama/CodeLlama-34b-Python-hf,3dd8ab05bbd273b9f77088b1d4015b7f1848793d,model-00004-of-00007.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (c4a3e0984501979a7d175d1f1497222714952c55)",Leandro von Werra,2023-08-24 23:38:22,True,336,+
codellama/CodeLlama-34b-Python-hf,3dd8ab05bbd273b9f77088b1d4015b7f1848793d,model-00005-of-00007.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (c4a3e0984501979a7d175d1f1497222714952c55)",Leandro von Werra,2023-08-24 23:38:22,True,336,+
codellama/CodeLlama-34b-Python-hf,3dd8ab05bbd273b9f77088b1d4015b7f1848793d,model-00006-of-00007.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (c4a3e0984501979a7d175d1f1497222714952c55)",Leandro von Werra,2023-08-24 23:38:22,True,336,+
codellama/CodeLlama-34b-Python-hf,3dd8ab05bbd273b9f77088b1d4015b7f1848793d,model-00007-of-00007.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (c4a3e0984501979a7d175d1f1497222714952c55)",Leandro von Werra,2023-08-24 23:38:22,True,336,+
dima806/fruits_type_detection,6e756dcf7715f175eed48da575a9f6f0052ad495,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (6a1432672b493da7704a86c1ffe174f2aa762b46)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Dmytro Iakubovskyi,2023-08-30 16:08:05,True,342,+
shibing624/text2vec-bge-large-chinese,fca23e5fb65a0630c108ed6a19d2dbb5f51bd36c,shibing624/text2vec-bge-large-chinese/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (381dce92aab03ad02292ec40d41c276adeb69ca5)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Ming Xu (徐明),2024-08-20 22:51:56,True,698,+
ingenio/llama-2-medqa-finetuned,da2db1fe8172cccfc01a3af47071588495d45c0c,model-00001-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (607dcc87b02f68cb4b417ae6df4f8b40ea574709)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",James Michael Fritz,2024-12-09 23:09:13,True,809,+
ingenio/llama-2-medqa-finetuned,da2db1fe8172cccfc01a3af47071588495d45c0c,model-00002-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (607dcc87b02f68cb4b417ae6df4f8b40ea574709)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",James Michael Fritz,2024-12-09 23:09:13,True,809,+
microsoft/phi-1_5,fa2a356ff26bc26372d845eef8b19d1d33d24e10,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#82)


- Adding `safetensors` variant of this model (7e19e91fd0b2aaa2ec50981d2459604b2af7ac89)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Gustavo de Rosa,2024-04-17 09:35:13,True,573,+
hustvl/vitmatte-small-distinctions-646,6a0e75d7214b01f4d1163ede0f15b23afbbd480b,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (11a82cf49c566221520f371452b91c8ef9f9c8a8)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Niels Rogge,2024-03-29 04:02:25,True,554,+
BAAI/bge-reranker-base,465b4b7ddf2be0a020c8ad6e525b9bb1dbb708ae,BAAI/bge-reranker-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#6)


- Adding `safetensors` variant of this model (9f202cfb14d07114a062f81ef7e14071e50cc9b6)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Xiao,2023-11-19 10:06:47,True,423,+
BAAI/bge-large-en-v1.5,d4532f2586b716fbde44bc9fb1c5f4e4e0f590cb,BAAI/bge-large-en-v1.5/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#9)


- Adding `safetensors` variant of this model (2523ab6f5b1a84dd3f7c16ead183717b3a8534ca)


Co-authored-by: Daniel <dbarker9@users.noreply.huggingface.co>",Xiao,2023-12-17 21:56:14,True,451,+
SurgeGlobal/OpenBezoar-HH-RLHF-DPO,458f73f124b0c9b140ba3dd951170cbf5d230e64,SurgeGlobal/OpenBezoar-HH-RLHF-DPO/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (f2f928c6e44fedcf61e209c065c817b93ce1109f)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sachith Gunasekara,2024-04-27 14:19:17,True,583,+
owkin/phikon,51d48edc137856bcf3fc8ef74c571b49910523a3,owkin/phikon/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (91c959151cf2a71a3c0aab536914ab99da44d1d3)",Alexandre Filiot,2023-10-31 04:37:59,True,404,+
Gregor/mblip-bloomz-7b,e448c7c34c7ff37a17e7d2c3b3466852afa9971c,Gregor/mblip-bloomz-7b/model-00001-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (2214ab70b969c44b8c11b59ff5793e4f117b36eb)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Gregor Geigle,2024-04-25 13:48:52,True,581,+
Gregor/mblip-bloomz-7b,e448c7c34c7ff37a17e7d2c3b3466852afa9971c,Gregor/mblip-bloomz-7b/model-00002-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (2214ab70b969c44b8c11b59ff5793e4f117b36eb)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Gregor Geigle,2024-04-25 13:48:52,True,581,+
jinaai/jina-embeddings-v2-base-en,23b8e321f50d46616a142b486c972d255168216f,jinaai/jina-embeddings-v2-base-en/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (e26b042f3d54456995dc1d073d8c9d9487cd6008)


Co-authored-by: Daniel van Strien <davanstrien@users.noreply.huggingface.co>",Jack Min Ong,2023-10-24 08:34:45,True,397,+
jinaai/jina-embeddings-v2-small-en,03662f5c3a54b1dedb17836221ff81abc09f5ad3,jinaai/jina-embeddings-v2-small-en/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#4)


- Adding `safetensors` variant of this model (080924f658bdb61c1914f34dacfd553c9286b251)",Jack Min Ong,2023-10-24 08:55:58,True,397,+
alvarobartt/bert-base-multilingual-cased-ner-spanish,6ca4c565364397d82978088d0f45b7922a8f1d4e,alvarobartt/bert-base-multilingual-cased-ner-spanish/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (b857fe9c0d5b9291bb3ed7612571e867b33f610b)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Alvaro Bartolome,2024-09-02 03:13:43,True,711,+
osiria/minilm-l6-h384-italian-cased-ner,125c646df9361d4bc764a6b1710bee21b50cd924,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (8864115ba6f4b92a1e4e6a4fdb92ac835b489e7a)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",osiria,2024-12-14 09:47:58,True,814,+
mirfan899/punjabi-muril-ner,9e0a05326e0ec0732f98a7b2de7690f64cdd4b73,mirfan899/punjabi-muril-ner/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (f3d75081660b82493f850988d7c40ed5e2800cbd)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Muhammad Irfan,2024-11-16 03:06:43,True,786,+
alexsherstinsky/Mistral-7B-v0.1-sharded,c7551c3b2d6a1d1b54b8ab5440c5d5c28ede15b9,model-00001-of-00008.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0d50edb3b3058a3cf156b289b1f9c0198d2c3936)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Alex Sherstinsky,2024-01-22 21:46:43,True,487,+
alexsherstinsky/Mistral-7B-v0.1-sharded,c7551c3b2d6a1d1b54b8ab5440c5d5c28ede15b9,model-00002-of-00008.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0d50edb3b3058a3cf156b289b1f9c0198d2c3936)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Alex Sherstinsky,2024-01-22 21:46:43,True,487,+
alexsherstinsky/Mistral-7B-v0.1-sharded,c7551c3b2d6a1d1b54b8ab5440c5d5c28ede15b9,model-00003-of-00008.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0d50edb3b3058a3cf156b289b1f9c0198d2c3936)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Alex Sherstinsky,2024-01-22 21:46:43,True,487,+
alexsherstinsky/Mistral-7B-v0.1-sharded,c7551c3b2d6a1d1b54b8ab5440c5d5c28ede15b9,model-00004-of-00008.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0d50edb3b3058a3cf156b289b1f9c0198d2c3936)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Alex Sherstinsky,2024-01-22 21:46:43,True,487,+
alexsherstinsky/Mistral-7B-v0.1-sharded,c7551c3b2d6a1d1b54b8ab5440c5d5c28ede15b9,model-00005-of-00008.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0d50edb3b3058a3cf156b289b1f9c0198d2c3936)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Alex Sherstinsky,2024-01-22 21:46:43,True,487,+
alexsherstinsky/Mistral-7B-v0.1-sharded,c7551c3b2d6a1d1b54b8ab5440c5d5c28ede15b9,model-00006-of-00008.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0d50edb3b3058a3cf156b289b1f9c0198d2c3936)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Alex Sherstinsky,2024-01-22 21:46:43,True,487,+
alexsherstinsky/Mistral-7B-v0.1-sharded,c7551c3b2d6a1d1b54b8ab5440c5d5c28ede15b9,model-00007-of-00008.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0d50edb3b3058a3cf156b289b1f9c0198d2c3936)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Alex Sherstinsky,2024-01-22 21:46:43,True,487,+
alexsherstinsky/Mistral-7B-v0.1-sharded,c7551c3b2d6a1d1b54b8ab5440c5d5c28ede15b9,model-00008-of-00008.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0d50edb3b3058a3cf156b289b1f9c0198d2c3936)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Alex Sherstinsky,2024-01-22 21:46:43,True,487,+
hkab/whisper-base-vietnamese-finetuned,0f590ac976d9fdf4de77cb4c074c63edd620e69d,hkab/whisper-base-vietnamese-finetuned/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (9a176c74aa2f6e22f4b79aa941af1740649f4ffa)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Nguyen Truong,2024-11-07 20:51:14,True,777,+
mirfan899/urdu-muril-ner,c70868dbba365ee1b724dd0f299167d3daed4de0,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0bfb02060c9c8a2184cdec3275e3e93a902f6d04)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Muhammad Irfan,2024-12-17 07:48:21,True,817,+
stablediffusionapi/lob-realvisxl-v20,ce7a018a8c1278cbc492b70a653ced543c684b7f,stablediffusionapi/lob-realvisxl-v20/text_encoder/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (112a104f82f96bb4eeb57efbc9d39aa75d5294fe)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2023-12-05 13:28:46,True,439,+
stablediffusionapi/lob-realvisxl-v20,ce7a018a8c1278cbc492b70a653ced543c684b7f,stablediffusionapi/lob-realvisxl-v20/text_encoder_2/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (112a104f82f96bb4eeb57efbc9d39aa75d5294fe)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2023-12-05 13:28:46,True,439,+
stablediffusionapi/lob-realvisxl-v20,ce7a018a8c1278cbc492b70a653ced543c684b7f,stablediffusionapi/lob-realvisxl-v20/unet/diffusion_pytorch_model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (112a104f82f96bb4eeb57efbc9d39aa75d5294fe)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2023-12-05 13:28:46,True,439,+
stablediffusionapi/lob-realvisxl-v20,ce7a018a8c1278cbc492b70a653ced543c684b7f,stablediffusionapi/lob-realvisxl-v20/vae/diffusion_pytorch_model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (112a104f82f96bb4eeb57efbc9d39aa75d5294fe)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2023-12-05 13:28:46,True,439,+
kyujinpy/KoR-Orca-Platypus-13B,0878c617653d49150d290d7a2b9d51ee52413a41,kyujinpy/KoR-Orca-Platypus-13B/model-00001-of-00003.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (b0f0f603d072fa3b7591ddb8b37abd04e5b6841c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",KyujinHan,2024-10-25 07:47:01,True,764,+
kyujinpy/KoR-Orca-Platypus-13B,0878c617653d49150d290d7a2b9d51ee52413a41,kyujinpy/KoR-Orca-Platypus-13B/model-00002-of-00003.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (b0f0f603d072fa3b7591ddb8b37abd04e5b6841c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",KyujinHan,2024-10-25 07:47:01,True,764,+
kyujinpy/KoR-Orca-Platypus-13B,0878c617653d49150d290d7a2b9d51ee52413a41,kyujinpy/KoR-Orca-Platypus-13B/model-00003-of-00003.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (b0f0f603d072fa3b7591ddb8b37abd04e5b6841c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",KyujinHan,2024-10-25 07:47:01,True,764,+
sdadas/mmlw-retrieval-e5-large,c7d19a4910cac13d384a140c834187c634ba1008,sdadas/mmlw-retrieval-e5-large/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (2a571c892e450058dab5e645360fdf7051fdbef7)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sławomir Dadas,2024-10-27 02:04:00,True,766,+
tgsc/debertina-large,8ae7a20cc8e6abea4ca004688e44433a4bbeac05,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (9427c2becfa7a21d355a134c77c1e2d8954b836f)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Thacio Garcia Scandaroli,2024-12-11 19:52:35,True,811,+
dima806/sarcasm-detection-distilbert,8f0e2429ce5ba0cc976ded7dd2b359ca9d1a66ab,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (11e18dbdb97c9d6a89d2a0c2086cf0a8ad8443ba)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Dmytro Iakubovskyi,2024-11-17 13:30:02,True,787,+
squarelike/Gugugo-koen-7B-V1.1,eea045e44e2b52bb921956f0451793a7df24c0e1,squarelike/Gugugo-koen-7B-V1.1/model-00001-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (1982b7108b0469d45e81db3b0c9ebd1403546c8c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Woojun Jeong,2024-03-29 02:02:43,True,554,+
squarelike/Gugugo-koen-7B-V1.1,eea045e44e2b52bb921956f0451793a7df24c0e1,squarelike/Gugugo-koen-7B-V1.1/model-00002-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (1982b7108b0469d45e81db3b0c9ebd1403546c8c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Woojun Jeong,2024-03-29 02:02:43,True,554,+
lomahony/pythia-160m-helpful-sft,21cf72b10bfb6fab017ca9f7719b7d1a8ad26b0a,lomahony/pythia-160m-helpful-sft/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (146548e174a023d31aba8055a451d6ecc55fff5d)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Laura O'Mahony,2024-11-12 22:53:44,True,782,+
sdadas/mmlw-roberta-base,0ac7f23f6c96af601fa6a17852bd08d5136d6365,sdadas/mmlw-roberta-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (fad17842dfb8195443bc28e3b880f70380cc0da2)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sławomir Dadas,2024-10-24 09:05:51,True,763,+
CrabfishAI/NeXGen-small,3908bfb567ce7ce3b6a06940efc5324cb7fb0d8a,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (d2d050fdd69914551aae33906cdd85c45c4d00ae)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",SirKlabin,2023-11-18 12:36:03,True,422,+
ipipan/silver-retriever-base-v1.1,cf95273d495896fdff7b4f5a77ea4d1bdeaa4dda,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (8c21a027870781a9e92625c61b7d2203199e1b76)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Piotr Rybak,2024-10-26 11:55:49,True,765,+
FremyCompany/BioLORD-2023-M,9deea3bc8e35890b82d24cabf3d8a53bb6475cbd,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (a65128ddafef97e85b9e86e7a104a84be0657625)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",François Remy,2024-10-24 09:38:21,True,763,+
naver/multilingual-distilwhisper-28k,7aa6f91f1677ecccd89b41f9638945f49c15e38e,naver/multilingual-distilwhisper-28k/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#5)


- Adding `safetensors` variant of this model (8f91cba4579d4e7a4d50fdf6d9606dff862c5122)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Marcely Zanon Boito,2024-04-10 03:50:19,True,566,+
w11wo/deberta-v3-base-isarcasm,1cff6af703078fbf1c5098db2192b7bdf03442c7,w11wo/deberta-v3-base-isarcasm/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (cbb91ef1b20b749a69996b5e562bb1767b6eeac3)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Wilson Wongso,2024-11-12 18:30:53,True,782,+
lee0321/bge-large-zh-v1.5,00f8ffc4928a685117583e2a38af8ebb65dcec2c,lee0321/bge-large-zh-v1.5/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (56d9b441e282ab0dcd334f87b7473a312594b274)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Xiao,2023-09-14 07:12:15,True,357,+
spmurrayzzz/Mistral-Syndicate-7B,b186172a2e3308c23189abb205ec8f2d5c152ac7,model-00001-of-00003.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (89a61fddf9b5caa5bc09acccf576b8e55c15ba90)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Stephen Murray,2023-12-29 23:02:28,True,463,+
spmurrayzzz/Mistral-Syndicate-7B,b186172a2e3308c23189abb205ec8f2d5c152ac7,model-00002-of-00003.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (89a61fddf9b5caa5bc09acccf576b8e55c15ba90)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Stephen Murray,2023-12-29 23:02:28,True,463,+
spmurrayzzz/Mistral-Syndicate-7B,b186172a2e3308c23189abb205ec8f2d5c152ac7,model-00003-of-00003.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (89a61fddf9b5caa5bc09acccf576b8e55c15ba90)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Stephen Murray,2023-12-29 23:02:28,True,463,+
nomic-ai/nomic-bert-2048,d12d71b3f2f8db92a1e34c816b75fbb133262915,nomic-ai/nomic-bert-2048/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (28f9dee22d8a61db9ba02e25f9832575621b5114)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Zach Nussbaum,2024-02-02 11:03:09,True,498,+
urchade/gliner_large-v2,9d0533ed97ade535f232b28dc673999c27c43159,urchade/gliner_large-v2/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#5)


- Adding `safetensors` variant of this model (10eceb504ffded47ba4ab8f46aec4e72946012bc)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Urchade Zaratiana,2024-07-12 09:47:26,True,659,+
hongzoh/Yi-6B_Open-Platypus-v2,d62c090ae5bbd46fce7dc52ad3d3dd6abb4f5600,model-00001-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (e74640d62716aca739668252dc2683909c05e326)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Jiho Hong,2024-03-29 04:33:59,True,554,+
hongzoh/Yi-6B_Open-Platypus-v2,d62c090ae5bbd46fce7dc52ad3d3dd6abb4f5600,model-00002-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (e74640d62716aca739668252dc2683909c05e326)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Jiho Hong,2024-03-29 04:33:59,True,554,+
Sinch1305/Llama3-senti,5cf9289c2ba8c0b6861de7dd794bdffe0c346f81,model-00001-of-00004.safetensors,safetensors,"Adding `safetensors` variant of this model (#13)


- Adding `safetensors` variant of this model (1cbb30c62ac886700f8a8d1433b16855a28a6fb6)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",sinchan,2024-07-01 04:55:35,True,648,+
Sinch1305/Llama3-senti,5cf9289c2ba8c0b6861de7dd794bdffe0c346f81,model-00002-of-00004.safetensors,safetensors,"Adding `safetensors` variant of this model (#13)


- Adding `safetensors` variant of this model (1cbb30c62ac886700f8a8d1433b16855a28a6fb6)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",sinchan,2024-07-01 04:55:35,True,648,+
Sinch1305/Llama3-senti,5cf9289c2ba8c0b6861de7dd794bdffe0c346f81,model-00003-of-00004.safetensors,safetensors,"Adding `safetensors` variant of this model (#13)


- Adding `safetensors` variant of this model (1cbb30c62ac886700f8a8d1433b16855a28a6fb6)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",sinchan,2024-07-01 04:55:35,True,648,+
Sinch1305/Llama3-senti,5cf9289c2ba8c0b6861de7dd794bdffe0c346f81,model-00004-of-00004.safetensors,safetensors,"Adding `safetensors` variant of this model (#13)


- Adding `safetensors` variant of this model (1cbb30c62ac886700f8a8d1433b16855a28a6fb6)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",sinchan,2024-07-01 04:55:35,True,648,+
Dheeraj46329/llama-3.2-new-13-0.5,a940fb64da393a493dac3a69e306345a260131d3,Dheeraj46329/llama-3.2-new-13-0.5/model-00001-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (978ffa0dc8018b9cde3c527a4d384acd0715f9e3)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Dheeraj Vattikonda,2024-10-15 18:00:18,True,754,+
